DIVISION_NAME,DISTRICT_NAME,THANA_NAME,TYP,LVL,EIIN,INSTITUTE_NAME_NEW,POST_OFFICE,LOCATION,MOBPHONE
FOREIGN,QATAR,DOHA,SCHOOL AND COLLEGE,Higher Secondary ,133910,BANGLADESH MASHHOR-UL-HAQUE MEMORIAL HIGH SCHOOL DOHA-QATAR,DOHA,DOHA,
FOREIGN,SAUDI ARABIA,JEDDA,SCHOOL AND COLLEGE,Higher Secondary ,133911,"BANGLADESH INTERNATIONAL SCHOOL, JEDDAH",JEDDAH,JEDDAH,
FOREIGN,SAUDI ARABIA,RIYADH,SCHOOL AND COLLEGE,Higher Secondary ,133914,"BANGLADESH EMBASSY SCHOOL, RIYADH",RIYADH,RIYADH,
FOREIGN,UNITED ARAB EMIRATES,ABU DHABI,SCHOOL AND COLLEGE,Higher Secondary ,133908,"SHEIKH KHALIFA BIN ZAYED BANGLADESH ISLAMIC SCHOOL, ABUDHABI",ABU DHABI,ABUDHABI,
KHULNA,BAGERHAT,BAGERHAT SADAR,SCHOOL AND COLLEGE,Higher Secondary ,133268,BAGERHAT TECHNICAL SCHOOL & COLLEGE,BAGERHAT,DOSHANI,1710964615
KHULNA,BAGERHAT,BAGERHAT SADAR,SCHOOL AND COLLEGE,Higher Secondary ,114834,RANGDIA SCHOOL AND COLLEGE,RANGDIA,AFRA,1716706940
KHULNA,BAGERHAT,BAGERHAT SADAR,SCHOOL AND COLLEGE,Higher Secondary ,114837,S.P.C KAFURPURA HIGH SCHOOL AND COLLEGE,KAFURPUR,KOFERPURA,1711571303
KHULNA,BAGERHAT,BAGERHAT SADAR,SCHOOL AND COLLEGE,Higher Secondary ,114835,SAIRA MADHUDIA COLLEGIATE SCHOOL,KHANPUR,KHANPUR,1717145301
KHULNA,BAGERHAT,SARANKHOLA,SCHOOL AND COLLEGE,Higher Secondary ,115265,TAFAL BARI SCHOOL AND COLLEGE,TAFALBARI,TAFAL BARI,1714662810
KHULNA,CHUADANGA,ALAMDANGA,SCHOOL AND COLLEGE,Higher Secondary ,115335,HATBOALIA HIGHER SECONDARY SCHOOL,HAT BOALIA,HATBOALIA,1718554335
KHULNA,JESSORE,ABHAYNAGAR,SCHOOL AND COLLEGE,Higher Secondary ,115550,MAHAKAL PILOT SCHOOL & COLLAGE,CHENGUTIA,MOHAKAL,1718656776
KHULNA,JESSORE,ABHAYNAGAR,SCHOOL AND COLLEGE,Higher Secondary ,115551,SUNDALI S.T SCHOOL AND COLLEGE,SUNDALI,SUNDALI,1711192378
KHULNA,JESSORE,BAGHER PARA,SCHOOL AND COLLEGE,Higher Secondary ,115643,CHHATIANTALA GIRLS SCHOOL AND UNITED COLLEGE,CHHATIANTALA,DORAJHAT,1715467998
KHULNA,JESSORE,BAGHER PARA,SCHOOL AND COLLEGE,Higher Secondary ,115644,RAIPUR  SCHOOL AND COLLEGE,RAIPUR,RAIPUR,1716875520
KHULNA,JESSORE,JHIKARGACHHA,SCHOOL AND COLLEGE,Higher Secondary ,115722,ALIMONNESSA GIRLS HIGH SCHOOL & TECNICAL COLLEGE,KAYEMKOLA,KEYEM COLLA,1711363706
KHULNA,JESSORE,JHIKARGACHHA,SCHOOL AND COLLEGE,Higher Secondary ,115812,SK. AKIJUDDIN HIGHER SECONDERY SCHOOL AND COLLEGE,NABHARAN,NABHARAN,1715950588
KHULNA,JESSORE,KESHABPUR,SCHOOL AND COLLEGE,Higher Secondary ,115951,KASHABPUR  PILOT   SCHOOL  &  COLLEGE,KESHABPUR,BALIA DANGA,1717479273
KHULNA,JESSORE,KOTWALI,SCHOOL AND COLLEGE,Higher Secondary ,116115,B A F SHAHEEN COLLEGE,AIR BEIS,MATUR RAHMAN,1714252048
KHULNA,JESSORE,KOTWALI,SCHOOL AND COLLEGE,Higher Secondary ,116114,BHATURIA  SCHOOL AND COLLEGE,CHANCHRA,BAATURIA,1711309639
KHULNA,JESSORE,KOTWALI,SCHOOL AND COLLEGE,Higher Secondary ,133834,JESSORE SHIKKHA BOARD MODEL SCHOOL & COLLEGE,SHIKKHA BOARD,,1558529752
KHULNA,JESSORE,MANIRAMPUR,SCHOOL AND COLLEGE,Higher Secondary ,116123,GOPALPUR M.L. HIGH SCHOOL AND COLLEGE,KHAN PUR,GOPALPUR,1745388375
KHULNA,JESSORE,MANIRAMPUR,SCHOOL AND COLLEGE,Higher Secondary ,116316,KUADHA   HIGHER SECONDARY SCHOOL,KUAIDA HAT,JAMJAMI,1725992362
KHULNA,JESSORE,MANIRAMPUR,SCHOOL AND COLLEGE,Higher Secondary ,116314,NEHALPUR SCHOOL AND COLLEGE,NEHALPUR,NEHALPUR,1712594472
KHULNA,JESSORE,SHARSHA,SCHOOL AND COLLEGE,Higher Secondary ,116389,LAKSHANPUR SCHOOL AND COLLAGE,LAKSHMANPUR,LAKSHMANPUR,1726115443
KHULNA,JHENAIDAH,HARINAKUNDA,SCHOOL AND COLLEGE,Higher Secondary ,116448,HARINAKUNDR PILOT HIGH SCHOOL & COLLEGE,HARINAKUNDU,PARBATIPUR,
KHULNA,JHENAIDAH,JHENAIDAH SADAR,SCHOOL AND COLLEGE,Higher Secondary ,116484,BISHOY KHALI S. M HIGH SCHOOL & COLLEGE,KHARI KHALI,BISHOYKHALI,1735553260
KHULNA,JHENAIDAH,JHENAIDAH SADAR,SCHOOL AND COLLEGE,Higher Secondary ,116489,CHANDIPUR BISNUPADO SCHOOL AND COLLEGE,CHANDIPUR BAZAR,CHANDIPUR,1714693824
KHULNA,JHENAIDAH,JHENAIDAH SADAR,SCHOOL AND COLLEGE,Higher Secondary ,132184,JHENIDAH CADET COLLEGE,JHENIDAH,JHENIDAH,1720500121
KHULNA,JHENAIDAH,JHENAIDAH SADAR,SCHOOL AND COLLEGE,Higher Secondary ,116559,"SHISHU KUNJA SCHOOL AND COLLEGE,JHENAIDAH",JHENAIDAH CADET COLLEGE,AUYPURA,45161195
KHULNA,JHENAIDAH,KALIGANJ,SCHOOL AND COLLEGE,Higher Secondary ,116636,M M HIGH SCHOOL AND COLLEGE,SAKO NALDANGA,MOHANPUR,1716287347
KHULNA,JHENAIDAH,SHAILKUPA,SCHOOL AND COLLEGE,Higher Secondary ,116832,SHEIKHPARA RAHATONNESSA GIRL'S SCOOL & COLLEGE,BASANTAPUR,SHEIKHPARA,1712667912
KHULNA,KHULNA,BATIAGHATA,SCHOOL AND COLLEGE,Higher Secondary ,116872,KHARABAD BAINTALA SCHOOL  AND COLLEGE,KHARABAD BAIN TALA,TALAPARA,1915459216
KHULNA,KHULNA,DACOPE,SCHOOL AND COLLEGE,Higher Secondary ,116931,BATBUNIA COLLEGIATE SCHOOL,BOTBUNEA,BOTBUNEA,1745587976
KHULNA,KHULNA,DUMURIA,SCHOOL AND COLLEGE,Higher Secondary ,117060,BANDA HIGHER SECONDARY SCHOOL,GHONABANDA,BANDA,1715713891
KHULNA,KHULNA,DUMURIA,SCHOOL AND COLLEGE,Higher Secondary ,116970,BARUNA BAZAR P.D.C.COLLEGIATE SCHOOL,BARUNA BAZAR,BARUNA,1911153039
KHULNA,KHULNA,KHALISHPUR,SCHOOL AND COLLEGE,Higher Secondary ,117112,BANGLADESH  NAUBAHINI SCHOOL AND COLLEGE  KHULNA,GPO-9000,NAVY COLLONY,1769784190
KHULNA,KHULNA,KHALISHPUR,SCHOOL AND COLLEGE,Higher Secondary ,132117,KHULNA MODEL SCHOOL AND COLLEGE,G.P.O.9000,BOYRA ,1917941430
KHULNA,KHULNA,KHALISHPUR,SCHOOL AND COLLEGE,Higher Secondary ,117111,KHULNA PUBLIC COLLEGE,BOYRA,JALIL SORONI,
KHULNA,KHULNA,KHALISHPUR,SCHOOL AND COLLEGE,Higher Secondary ,117113,MAULANA BHASHANI BIDYAPITH GIRLS SCHOOL AND COLLEGE,G. P. O. 9000,174,1717863275
KHULNA,KHULNA,KHULNA SADAR,SCHOOL AND COLLEGE,Higher Secondary ,133199,KHAN A SOBUR SCHOOL AND COLLEGE,KHAN SITI,KHAN A SOBUR,1199378694
KHULNA,KHULNA,KHULNA SADAR,SCHOOL AND COLLEGE,Degree (Honors) Level,117171,KHULNA COLLEGIAT GIRLS SCHOOL ,KHULNA,"180,KHANJAHAN ALI ROAD",1711965232
KHULNA,KHULNA,KHULNA SADAR,SCHOOL AND COLLEGE,Higher Secondary ,117151,SHIPYARD  SCHOOL AND COLLEGE,SHIPYARD,SHIPYARD,1712515233
KHULNA,KHULNA,KOYRA,SCHOOL AND COLLEGE,Higher Secondary ,117242,KOYRA MADINABAD SECONDARY SCHOOL AND TECNICAL COLLAGE,MADINABADH,1NO. KAYRA,1914657460
KHULNA,KHULNA,PAIKGACHHA,SCHOOL AND COLLEGE,Higher Secondary ,117328,LAKSHIMIKHOLA HIGHER SECONDARY SCHOOL,LAKSHMIKHOLA,LAKSHMIKHOLA,1714233494
KHULNA,KHULNA,PAIKGACHHA,SCHOOL AND COLLEGE,Higher Secondary ,117327,R.K.B.K HARISH CHANDRA COLLEGEATE SCHOOL,RARULI,RARULI,1.72701E+11
KHULNA,KHULNA,PHULTALA,SCHOOL AND COLLEGE,Higher Secondary ,133195,ENGINEER  KAMAL   UDDIN  COLLEGATE SCHOOL,RAKGHAT,JOGINI  PASHA,1718002464
KHULNA,KHULNA,PHULTALA,SCHOOL AND COLLEGE,Higher Secondary ,133205,IDEAL PUBLIC SCHOOL AND COLLEGE,PHULTALA,ALKA JAMIRA ROAD,1716570812
KHULNA,KHULNA,PHULTALA,SCHOOL AND COLLEGE,Higher Secondary ,117357,JAMIRA BAZAR ASMOTIA SCHOOL AND SCHOOL,JAMIRA HAT,JAMIRA,1713915139
KHULNA,KHULNA,PHULTALA,SCHOOL AND COLLEGE,Higher Secondary ,133213,MILITARY COLLEGATE SCHOOL PHUITOLA (MSCP) KHULNA,PHULTALA,ALKA,
KHULNA,KHULNA,RUPSA,SCHOOL AND COLLEGE,Higher Secondary ,117396,KAZDIA HIGHER SECONDARY SCHOOL,RUPSA UPZILA,KAZDIA,1719391032
KHULNA,KHULNA,SONADANGA,SCHOOL AND COLLEGE,Higher Secondary ,117412,ISLAMBAD COOGEIATE SCHOOL,KHULNA,,172176162
KHULNA,KHULNA,SONADANGA,SCHOOL AND COLLEGE,Higher Secondary ,117398,LIONS SCHOOL AND COLLEGE KHULNA,KHULNA UNIVERSITY,SEREBANGLAROD,1918061348
KHULNA,KHULNA,SONADANGA,SCHOOL AND COLLEGE,Higher Secondary ,135291,"SRISTY CENTRAL COLLEGE, KHULNA",KDA NEW MARKET,"129, MOZID SARANI",1712556373
KHULNA,KUSHTIA,DAULATPUR,SCHOOL AND COLLEGE,Higher Secondary ,117617,NASIR UDDIN BISWAS HIGHER SECONDARY GIRL'S SCHOOL,ALLARDORGA,ALLARDORGA,1715361168
KHULNA,KUSHTIA,KHOKSA,SCHOOL AND COLLEGE,Higher Secondary ,117653,RAMANATH PUR SCHOOL & COLLEGE,AZOIL,RAMANATH PUR,1716605244
KHULNA,KUSHTIA,KUMARKHALI,SCHOOL AND COLLEGE,Higher Secondary ,117734,MADHUPUR HIGHER SECONDARY SCHOOL,MADHUPUR,MADHUPUR,
KHULNA,KUSHTIA,KUSHTIA SADAR,SCHOOL AND COLLEGE,Higher Secondary ,117820,ALAMPUR BALIAPRA HIGHER SECAODNARY SCHOOL,ALAMPUR,ALAMPUR,1718607705
KHULNA,KUSHTIA,KUSHTIA SADAR,SCHOOL AND COLLEGE,Higher Secondary ,117754,BEGUM HAMIDA SIDDIQUE COLLEGIATE SCHOOL,BARIA,BARIA,1714556999
KHULNA,KUSHTIA,KUSHTIA SADAR,SCHOOL AND COLLEGE,Higher Secondary ,117819,K.S.M. DHAKA MINAPARA HIGHER SECONDARY SCHOOL,BERKHADA,DHAKA JHALU PARA JAGATI,1712621629
KHULNA,KUSHTIA,KUSHTIA SADAR,SCHOOL AND COLLEGE,Higher Secondary ,117818,POLICE LINE SCHOOL AND COLLEGE,POLICE LINE,POLICE LINE,1718584058
KHULNA,MAGURA,MAGURA SADAR,SCHOOL AND COLLEGE,Higher Secondary ,118011,BEROIL BAZAR HIGHER SECONDARY SCHOOL,BENGABEROIL,BEROIL,1915206799
KHULNA,MAGURA,MAGURA SADAR,SCHOOL AND COLLEGE,Higher Secondary ,118009,KULLIA KUCHIAMORA SYED ATOR ALI HIGHER SECONDARY SCHOOL,AMULIA,KULLIA,1718834324
KHULNA,MAGURA,MAGURA SADAR,SCHOOL AND COLLEGE,Higher Secondary ,118010,RAWTARA  H.N SCHOOL AND COLLEGE,RAWTARA,RAWTARA,1912841436
KHULNA,MAGURA,MAGURA SADAR,SCHOOL AND COLLEGE,Higher Secondary ,117926,SHIBRAMPUR HIGH SCHOOL AND COLLEGE,MAGURA,SHIBRAMPUR,1712958500
KHULNA,MAGURA,MOHAMMADPUR,SCHOOL AND COLLEGE,Higher Secondary ,118029,"GOPINATHPUR M, A, KHALEQUE SECONDARY SCHOOL AND COLLEGE",KAOWRA,GOPINATHPUR,1710116284
KHULNA,MAGURA,MOHAMMADPUR,SCHOOL AND COLLEGE,Higher Secondary ,118066,NOHATA COLLEGIATE GIRL'S SCHOOL,NOHATA,NAHATA,1714850406
KHULNA,MAGURA,MOHAMMADPUR,SCHOOL AND COLLEGE,Higher Secondary ,118017,PALLABAHUMUKHI SCHOOL AND COLLEGE,PALLA,PALLA,1710190662
KHULNA,MAGURA,SREEPUR,SCHOOL AND COLLEGE,Higher Secondary ,118139,KAJOLI COLLEGIATE SCHOOL,KAJOLI BAZAR,KAJOLI,1712965882
KHULNA,MEHERPUR,GANGNI,SCHOOL AND COLLEGE,Higher Secondary ,118263,BAMONDI NISHIPUR SCHOOL AND COLLEGE,BAMONDI,BAMONDI,1710129655
KHULNA,MEHERPUR,GANGNI,SCHOOL AND COLLEGE,Higher Secondary ,118210,GANGNI PILOT SECONDARY SCHOOL AND COLLEGE,GANGNI,GANGNI,1712577057
KHULNA,MEHERPUR,GANGNI,SCHOOL AND COLLEGE,Higher Secondary ,118241,SONDHANI SCHOOL AND COLLEGE,GANGNI,GANGNI MOHILA COLLEGE PARA,1717287443
KHULNA,MEHERPUR,MEHERPUR SADAR,SCHOOL AND COLLEGE,Higher Secondary ,118344,JADUKHALI SCHOOL AND COLLEGE,PIROJPUR,JADUKHALI,1712650013
KHULNA,MEHERPUR,MEHERPUR SADAR,SCHOOL AND COLLEGE,Higher Secondary ,118341,MEHERPUR  GIRLS  SCHOOL &  B.M COLLEGE,,08 N WARD,1712210430
KHULNA,NORAIL,LOHAGARA,SCHOOL AND COLLEGE,Higher Secondary ,118440,ITNA MADHYAMIK BIDYALAYA AND COLLEGE,ITNA,ITNA,1711238648
KHULNA,SATKHIRA,ASSASUNI,SCHOOL AND COLLEGE,Higher Secondary ,118613,BARADALA FTABUDDIN COLLEGIATE SCHOOL,BARADAL,BARADAL,1712079095
KHULNA,SATKHIRA,ASSASUNI,SCHOOL AND COLLEGE,Higher Secondary ,118535,BUDHATA B.B.M.COLLEGIATE SCHOOL,BUDHHATA,BUDHHATA,1712100811
KHULNA,SATKHIRA,ASSASUNI,SCHOOL AND COLLEGE,Higher Secondary ,118612,DARGAHPUR S.K.R.H. HIGHER SECONDARY SCHOOL,DARGAHPUR,DARGAHPUR,1714950657
KHULNA,SATKHIRA,KALIGANJ,SCHOOL AND COLLEGE,Higher Secondary ,118798,DAKSHIN SRIPUR K.M.L. higher secondary  SCHOOL ,DAKSHIN SRIPUR,KUSHOLIA,1716848368
KHULNA,SATKHIRA,SATKHIRA SADAR,SCHOOL AND COLLEGE,Higher Secondary ,118819,SATANI BHADRA SCHOOL & COLLEGE,BANSHDAHA,SATANI,17146732242
KHULNA,SATKHIRA,SATKHIRA SADAR,SCHOOL AND COLLEGE,Higher Secondary ,118801,SATKHIRA P  N SCHOOL  AND COLLEGE,SATKHIRA,SULTANPUR,171548807
KHULNA,SATKHIRA,SHYAMNAGAR,SCHOOL AND COLLEGE,Higher Secondary ,118943,ATULIA ABDUL QUADER HIGH SCHOOL AND COLLEGE,HOWAL DANDI,ATULIA,1712253906
KHULNA,SATKHIRA,SHYAMNAGAR,SCHOOL AND COLLEGE,Higher Secondary ,118996,GOBINDAPUR A.H. HIGHER SECONDERY SCHOOL,KASHIMARI,GOBINDAPUR,01711-443139
KHULNA,SATKHIRA,SHYAMNAGAR,SCHOOL AND COLLEGE,Higher Secondary ,118940,PARANPUR A. RAUF MEMORIAL SCHOOL & COLLEGE,AZADNAGAR,PARANPUR,1715913541
KHULNA,SATKHIRA,TALA,SCHOOL AND COLLEGE,Higher Secondary ,119110,KHALISH KHALI MAGURUA S.C COLLEGIATE INSTITUTE,KHALIMKHALI,BALIADOHO,1720589687
RAJSHAHI,BOGRA,ADAMDIGHI,SCHOOL AND COLLEGE,Higher Secondary ,119163,ADAMDIGHI (PILOT) GIRLS HIGH SCHOOL AND COLLEGE,ADAMDIGHI,TALSON,1714495881
RAJSHAHI,BOGRA,BOGRA SADAR,SCHOOL AND COLLEGE,Higher Secondary ,119261,AREMD POLICE BATTALION PUBLIC SCHOOL & COLLEGE,BOGRA,BISINDARA,1962627879
RAJSHAHI,BOGRA,BOGRA SADAR,SCHOOL AND COLLEGE,Higher Secondary ,119263,BAGHOPARA SHAHAID DANESH UDDIN SCHOOL AND COLLEGE,GOKUL,BAGOPARAS,1713709669
RAJSHAHI,BOGRA,BOGRA SADAR,SCHOOL AND COLLEGE,Higher Secondary ,132097,BIAM MODEL SCHOOL & COLLEGE,BAGURA,NIMINDARA,1720252228
RAJSHAHI,BOGRA,BOGRA SADAR,SCHOOL AND COLLEGE,Higher Secondary ,119262,BOGRA CORONATION INSTITUTION & COLLEGE,BOGRA,KATON PARA,
RAJSHAHI,BOGRA,BOGRA SADAR,SCHOOL AND COLLEGE,Higher Secondary ,132148,CAMBRIDGE PRE CADET SCHOOL AND COLLEGE,UPSHAHOR,UPOSHAHAR BOGRA,1712053650
RAJSHAHI,BOGRA,BOGRA SADAR,SCHOOL AND COLLEGE,Higher Secondary ,119264,"HAZRADIGHI HIGH SCHOOL AND COLLEGE, BOGRA",HAZRADIGHI,HAZRADIGHI,1716668258
RAJSHAHI,BOGRA,BOGRA SADAR,SCHOOL AND COLLEGE,Higher Secondary ,119259,NISHINDARA FAKIR UDDIN SCHOOL & COLLEGE,BOGRA,NISHINDARA,1716726234
RAJSHAHI,BOGRA,BOGRA SADAR,SCHOOL AND COLLEGE,Higher Secondary ,119258,"POLICE LINES HIGH SCHOOL AND COLLEGE, BOGRA",BOGURA,LATIFUR,1712053682
RAJSHAHI,BOGRA,BOGRA SADAR,SCHOOL AND COLLEGE,Higher Secondary ,132281,S.O.S HERMAN GMEINER COLLEGE,NUNGOLA,BARAKPUR,1712315474
RAJSHAHI,BOGRA,DHUNAT,SCHOOL AND COLLEGE,Higher Secondary ,119406,DHUNAT PILOT GIRLS SCHOOL & COLLEGE,DHUNAT,DHUNAT,1715805356
RAJSHAHI,BOGRA,DHUPCHANCHIA,SCHOOL AND COLLEGE,Higher Secondary ,119420,ASIR UDDIN CHISTY MEMOREAL SCHOOL & COLLEGE,KOLGRAM,MOSTAFAPUR,1716281552
RAJSHAHI,BOGRA,GABTALI,SCHOOL AND COLLEGE,Higher Secondary ,119552,LATHIGONJ HIGH SCHOOL & COLLEGE,MORIA,SARATIA,1729660182
RAJSHAHI,BOGRA,SHAJAHANPUR,SCHOOL AND COLLEGE,Higher Secondary ,119251,BOGRA CANTONMENT PUBLIC SCHOOL AND COLLGE,BOGRA CANTT.,BISHOWROAD,1914963170
RAJSHAHI,BOGRA,SHAJAHANPUR,SCHOOL AND COLLEGE,Higher Secondary ,119330,GOHAIL ISLAMIA HIGH SCHOOL & COLLEGE,GOHAIL,GOHAIL,1733177687
RAJSHAHI,BOGRA,SHAJAHANPUR,SCHOOL AND COLLEGE,Higher Secondary ,133723,MILLENNIUM SCHOLASTIC SCHOOL & COLLEGE,JAHANGGIRABAD,JAHANG GIRABAD  BOGURA,
RAJSHAHI,BOGRA,SHERPUR,SCHOOL AND COLLEGE,Higher Secondary ,119811,POLLI UNNAYAN ACADEMY LABRATORY SCHOOL & COLLEGE,POLLI UNNAYAN ACADEMY,POLLI UNNAYAN ACADEMY,1556332239
RAJSHAHI,BOGRA,SHERPUR,SCHOOL AND COLLEGE,Higher Secondary ,132119,SHALFA TECHNICAL SCHOOL AND BM COLLEGE,SHALFA,SHALFA,1711451139
RAJSHAHI,BOGRA,SHIBGANJ,SCHOOL AND COLLEGE,Higher Secondary ,119914,HABIBPUR HIGH SCHOOL & COLLEGE,BARIAHAT,HABIBPUR,1716344404
RAJSHAHI,JOYPURHAT,JOYPURHAT SADAR,SCHOOL AND COLLEGE,Higher Secondary ,132222,JOYPURHAT GIRLS CADET COLLEGE,JOYPURHAT,,1769011246
RAJSHAHI,JOYPURHAT,JOYPURHAT SADAR,SCHOOL AND COLLEGE,Higher Secondary ,121899,TALEEMUL ISLAM ACADEMY & COLLEGE,JOYPURHAT,BOLL PARA,1718484097
RAJSHAHI,JOYPURHAT,KHETLAL,SCHOOL AND COLLEGE,Higher Secondary ,121981,KHETLAL PILOT GIRLS HIGH SCHOOL AND COLLEGE,KHETLAL,KHETLAL,1712949207
RAJSHAHI,JOYPURHAT,PANCHBIBI,SCHOOL AND COLLEGE,Higher Secondary ,122018,UCHAI GIRLS HIGH SCHOOL & COLLEGE,ATAPUR,UCHAI,1716902176
RAJSHAHI,NAOGAON,ATRAI,SCHOOL AND COLLEGE,Higher Secondary ,123088,KASIRUDDIN DEWAN MEMORIAL SCHOOL & COLLEGE,SINGSARA,SINGSARA,1191409684
RAJSHAHI,NAOGAON,DHAMOIRHAT,SCHOOL AND COLLEGE,Higher Secondary ,123198,JOGADAL ADIBASHI SCHOOL & COLLEGE,JAGDAL,JOGADAL,1729102166
RAJSHAHI,NAOGAON,MAHADEBPUR,SCHOOL AND COLLEGE,Higher Secondary ,123410,JAHANGIRPUR GIRLS SCHOOL & COLLEGE,MAHADEBPUR,MAHADEBPUR,1713762388
RAJSHAHI,NAOGAON,MANDA,SCHOOL AND COLLEGE,Higher Secondary ,123326,GOTEGARI SHAHEED MAMUN HIGH SCHOOL & COLLEGE,INAETPUR,INATPUR,1711581631
RAJSHAHI,NAOGAON,MANDA,SCHOOL AND COLLEGE,Higher Secondary ,123325,MANDA THANA ADARSHA GIRL'S SCHOOL & COLLEGE,PROSADPUR,KAMARKURI,1718048344
RAJSHAHI,NAOGAON,NIAMATPUR,SCHOOL AND COLLEGE,Higher Secondary ,123567,BAMOIN HIGH SCHOOL & COLLEGE,BAMAIN,BAMAIN,1712135858
RAJSHAHI,NAOGAON,NIAMATPUR,SCHOOL AND COLLEGE,Higher Secondary ,123494,NIAMATPUR GIRLS HIGH SCHOOL AND COLLEGE,NIAMATPUR,NIAMATPUR,175699850
RAJSHAHI,NAOGAON,PORSHA,SCHOOL AND COLLEGE,Higher Secondary ,123703,GHATNAGAR PAHIRA PUKUR GIRLS SCHOOL & COLLEGE,GHATNAGAR,GHATNAGAR,1714657854
RAJSHAHI,NAOGAON,SAPAHAR,SCHOOL AND COLLEGE,Higher Secondary ,123828,BHIOIL HIGH SCHOOL AND COLLeGE,BHIOIL,BHIOIL,1718407534
RAJSHAHI,NATORE,BARAIGRAM,SCHOOL AND COLLEGE,Higher Secondary ,132353,KALIKAPUR BONPARA KRISHI AND KARIGORI COLLEGE,HAROA,KALIKAPUR,1716299602
RAJSHAHI,NATORE,GURUDASPUR,SCHOOL AND COLLEGE,Higher Secondary ,124032,BEELCHALAN MULTILATERAL HIGH SCHOOL AND COLLEGE,BELSA,BELSA,1712017281
RAJSHAHI,NATORE,GURUDASPUR,SCHOOL AND COLLEGE,Higher Secondary ,124035,CHANCHKOIR NAZIM UDDIN SCHOOL AND COLLEGE,CHANCHKAOIR,CHANCHKOIR PURANPARA,
RAJSHAHI,NATORE,GURUDASPUR,SCHOOL AND COLLEGE,Higher Secondary ,124037,DURGAPUR HIGH SCHOOL & COLLEGE,SABGARI,DURGA PUR,1712247626
RAJSHAHI,NATORE,GURUDASPUR,SCHOOL AND COLLEGE,Higher Secondary ,124034,GURUDASPUR ROKEYA PILOT GIRLS HIGH SCHOOL & COLLEGE,HAT GURUDASPUR,KHAMAR NFCHKOUR,1715588024
RAJSHAHI,NATORE,GURUDASPUR,SCHOOL AND COLLEGE,Higher Secondary ,124036,KACHHIKATA SCHOOL AND COLLEGE,KACHHIKATA,KACHHIKATA,
RAJSHAHI,NATORE,LALPUR,SCHOOL AND COLLEGE,Higher Secondary ,124124,DURDURIA HIGH SCHOOL & COLLEGE,BERILABARI,DURDURIA,1718035217
RAJSHAHI,NATORE,LALPUR,SCHOOL AND COLLEGE,Higher Secondary ,124121,GOURIPUR HIGH SCHOOL AND COLLEGE,GOURIPUR,GOURIPUR,1712025477
RAJSHAHI,NATORE,LALPUR,SCHOOL AND COLLEGE,Higher Secondary ,124122,LALPUR PILOT GIRL'S HIGH SCHOOL & COLLEGE,LALPUR,LALPUR,1712258410
RAJSHAHI,NATORE,LALPUR,SCHOOL AND COLLEGE,Higher Secondary ,124123,WALIA HAKIMUNNESSA GIRLS SCHOOL & COLLEGE,WALIA,WALIA,1712339250
RAJSHAHI,NATORE,NATORE SADAR,SCHOOL AND COLLEGE,Higher Secondary ,124246,PATUL HAPANIA HIGH SCHOOL & COLLEGE,PATUL,HAPANIA,1718087533
RAJSHAHI,NATORE,SINGRA,SCHOOL AND COLLEGE,Higher Secondary ,124318,CHOWGRAM HIGH SCHOOL AND COLLEGE,CHOWGRAM,CHOWGRAM,1711316465
RAJSHAHI,NATORE,SINGRA,SCHOOL AND COLLEGE,Higher Secondary ,124319,HATIANDHA  GIRLS SCHOOL AND COLLEGE,HATIANDAHA,HATIANDA,1718936046
RAJSHAHI,NATORE,SINGRA,SCHOOL AND COLLEGE,Higher Secondary ,124317,SINGRA  DAMDAMA  PILOT  SCHOOL & COLLEGE,SINGRA,DOMDOMA,1711194786
RAJSHAHI,NAWABGANJ,CHAPAI NABABGANJ SADAR,SCHOOL AND COLLEGE,Higher Secondary ,124605,KARBALA HIGH SCHOOL AND COLLEGE,BARGHARIA,MOHARAJPUR,1716605723
RAJSHAHI,NAWABGANJ,GOMASTAPUR,SCHOOL AND COLLEGE,Higher Secondary ,124425,ALINAGAR SCHOOL AND COLLEGE,ALINAGAR,ALINAGAR,1716347059
RAJSHAHI,NAWABGANJ,GOMASTAPUR,SCHOOL AND COLLEGE,Higher Secondary ,124424,BANGA BARI YUNUS SMARANI SCHOOL & COLLEGE,BANGABARI,BANGABARI,1716595288
RAJSHAHI,NAWABGANJ,NACHOLE,SCHOOL AND COLLEGE,Higher Secondary ,124491,DOGACHI BARENDRO HIGH SCHOOL & COLLEGE,HATBAKOIL,DOGACHI,1713741371
RAJSHAHI,NAWABGANJ,SHIBGANJ,SCHOOL AND COLLEGE,Higher Secondary ,124649,A. Q. CHAWDHURY NARI KALLAYAN SHIKHALAY & COLLEGE,KANSATA,BAZITPUR,1717548398
RAJSHAHI,NAWABGANJ,SHIBGANJ,SCHOOL AND COLLEGE,Higher Secondary ,124751,CHAKKIRTY  SCHOOL AND  COLLEGE,CHAK KIRTI,CHAK KIRTI,1716409203
RAJSHAHI,NAWABGANJ,SHIBGANJ,SCHOOL AND COLLEGE,Higher Secondary ,124753,CHAR TARAPUR HIGH SCHOOL & COLLEGE,SHAHAPARA,TARAPUR,1715209875
RAJSHAHI,NAWABGANJ,SHIBGANJ,SCHOOL AND COLLEGE,Higher Secondary ,124652,SAHAPARA PERVIN SMRONI TECHNICAL GIRLS' HIGH SCHOOL & COLLEGE,SHAPARA,SHAHAPRA,1734162247
